V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
-0.3658741196639078,0.554350965812999,0.7839804496957214,0.2852031495984046,0.4855946417868301,-0.0142772452392334,0.2050355514713367,0.1451604289417015,-0.6945965070822647,0.0038320854676525,1.5372785908721371,0.8110887095935967,0.6482632246270734,-0.2706881783423252,1.041990615653955,-0.0606746104721055,0.2825577490158086,0.0921811253243862,1.181233684524188,0.2741723748632286,-0.2096577035187367,-0.4365922511130549,-0.0714598566609497,-0.5334912593303927,-1.1581982551479482,0.4223485345365482,0.7040139427929866,0.5957334493628198,-0.346178254502492,0
1.161184809444201,-0.7692296662590867,-1.0992988747324566,-0.9858568894222894,-0.6626059470627353,-1.0190787097167,-0.3389968961763,-0.3991346919685805,-1.3957521351395594,1.4885051340885411,-1.06008937863249,-0.977178594917442,-0.2013818299101095,-0.0303068700945777,-0.8577933104788731,-1.4350571313312903,1.0745114884152094,-0.6761247898567074,0.0584021078411273,-0.5639017487849105,-0.2165933119977784,0.0482401805519861,0.1359077128512749,-0.0254153383279634,0.28010490198734,-0.0848736127792176,-0.0935307127154361,-0.1983377477166063,-0.1540448961496072,0
-1.842121312364734,-2.3491160636336312,0.0872970645341842,0.0220041089200704,-1.359280347320731,-0.1596799411486814,1.3148239589327866,-0.493356477744763,-0.3988070809973383,0.257211158475167,-0.5257696740218278,-1.1578405432602077,-0.6488368685879268,-0.5366494989981623,0.3755672033443776,0.797804552363027,0.9631372640370376,-1.9684427591362412,2.244325168420126,-0.2972466091894413,-0.556030111202906,-0.6827918079185583,0.1574346618425392,0.6904235802403792,-1.0147200003357173,-0.9574442777351322,-0.2049887909691664,-1.471416907959087,2.300757280369854,0
-0.4755346608974946,0.6023877585397494,-0.0430346795330131,0.7933936482412738,1.483618235966558,-0.462207808167695,1.117325499582129,-0.1676127429761392,-1.0967242476571972,-0.9814294974714084,-0.6499918302350629,-0.2290968162485063,0.3681333552244558,-1.1931197860945528,0.039011617286475,-0.7806151720671105,1.5669706483107515,0.4192957487519494,0.9558762142063146,0.4751840110081465,0.0501922606205812,0.0308521902381058,-0.6727163089822675,0.6949969555368226,2.3464189634026056,-0.4342132783365084,0.0611654509778933,0.3118665432483791,-0.1285256244831152,0
-0.8637388996181627,0.7091625483256034,0.3390256488569215,0.6534772110779412,-0.2643890384739166,0.7491633402984262,0.3919998309384456,0.1175745726012653,0.63240037681418,0.619410919585383,0.1733232286225371,0.430396040383927,-1.3100117217539602,-0.1111878592834872,-1.539437922337519,-0.7844176274539452,0.1269088960900129,-0.1137430105569539,1.8301544752595404,-0.690801402542414,-0.4377160440917192,-1.2441070741858855,0.1648818435922865,1.027321730473943,-1.927823694085092,-2.4756804471121923,-2.993244978271949,-0.0990960537208153,0.0458360971067196,0
-0.8842870844245051,1.2709116432715162,0.1242878912605632,0.4093595017712793,-0.0724621959850444,-0.0901071826228255,0.0355814783369767,0.3884111102761367,-0.5803341800209308,0.012925503559315,-1.3588699461629932,0.6335409556445287,1.80978499722624,0.3350784655514852,1.1284496336212266,0.2070663257119872,-0.4550878149995546,0.3188745483439911,1.0215264894360914,-0.266521786486361,0.2973623887820448,0.1498766677703247,-0.2007957330319508,-0.974607060983754,-0.1780940627180328,-0.9241089181735224,-2.65655637243428,0.1187945778869151,-0.317424145582501,0
0.6615563201476455,-0.3317105999291347,-0.1426755205378269,-0.4954974419451252,-0.4784195541308745,-0.6138487667994456,-0.0898335534742431,-0.1297297016648237,-1.1187408882187726,0.774384368913218,0.8140590150115246,0.0021981418038536,-0.7849276825523467,0.767259142033415,0.1108339811950396,-1.3534840236838672,-0.2726299097440409,1.3575522102485016,-0.1029328331415169,-0.558729159627824,-0.947930467426646,-2.4094717637346044,0.215361666440865,-0.0678757657609441,0.1985215714534033,1.0517175538688264,-0.2247114058575266,0.0004035955173447,-0.1139089524487863,0
0.669934505617404,-0.3567471225194396,-0.0659208919679453,-0.5639199338462639,-0.4838499650750855,-0.4581931612197004,-0.300253650883953,0.0356217288877993,-0.9677964393119668,0.7705638950514155,1.3595432362887236,-0.942879757275248,-2.232100015379886,0.817693658404546,0.2698029316416877,0.9819840191634244,0.6540096998802094,-1.8923982830733224,0.9038923710795376,-0.0768902354476508,-0.1083059838804524,-0.7032953056851622,0.156481830676524,-0.0784979537634311,0.5106234775312588,-0.8999776778368697,-0.0761727267892139,-0.0145046431951872,-0.2216569883739751,0
-0.9272355646376416,0.6523997003289861,1.4297561790830735,-0.9680909313549912,-0.4698293416275342,-0.3707259426073038,0.4268137581286157,-0.1734870812822395,1.7883347449302434,0.9579542707717228,-0.6601169235476401,-0.2534773777426647,-0.6505849159181052,-1.3743133082547834,-0.2156593237947885,0.1400970306404753,-0.704542577495402,-0.4741938952846128,-0.7190692773555661,0.953066477168554,-0.5194329477340477,-0.1922719519480119,-0.311627486814817,0.7077859761926477,0.1823947309921569,1.696995729717809,1.128633425770906,0.2836667594819619,-0.2494925632590221,0
-0.3689018801053396,0.2650735424511361,1.635631346766108,1.9637074825976537,-0.0358529353991951,2.304200123230326,-0.1628181968764684,0.8465955750296962,-0.8457713864120863,0.3462376326766295,1.5309135722251876,0.3907423538336515,-0.795603747057237,0.0870871160128551,0.9753333828723928,-1.302442206091594,1.427988100708276,-1.355416791600205,-0.3932482074742519,0.2394297515098138,0.3374261761231158,1.077318840740214,0.4339622155176549,-1.7269637697772904,-1.4478297321920095,0.5699132064288033,0.5288360037562256,0.3937396804368218,0.09843215467287,0
