Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
-1.99682291975696,-0.7010823217921094,-0.0416872624544937,1.680101059253289,0.9766225270485572,-0.2470202500641369,0.3480121904959902,0.1936998247178294,0.0844342101126652,0.3335338392993683,0.0856878624943741,-0.5416622630597304,-0.6203910822734867,-0.9965495646718392,-0.3270502883945012,1.6036145251025329,-0.5397337200738016,0.2466464588127022,0.0289898595371073,0.4970108133658086,0.326273386138122,-0.0247768812647243,0.383483423215094,-0.1774440498340149,0.1101569429821951,0.2470586200706108,-0.3926220596979186,0.3330325084784922,-0.0658495479873265,0.2441995123922692,0
-1.99682291975696,0.6087916512421453,0.1641376434437599,0.1092790221492243,0.3189975113335128,0.0422584181891479,-0.0609802524732116,-0.0656562577446159,0.0729027065718205,-0.2317034394917847,-0.1537837838185827,1.5828956960177123,1.0716591570731449,0.4907353397101882,-0.1512524523708577,0.6935411398590556,0.5296529573283141,-0.1364676885673604,-0.2207806579006168,-0.178906898424345,-0.0899634418702979,-0.3113719236847483,-0.8814541997702984,0.1620805566060087,-0.5615031217451808,0.3211752900968651,0.2608537407965618,-0.0271543041242095,0.0432186959510754,-0.3425839908874932,0
-1.996801858685086,-0.7003364002640439,-0.8113367757006016,1.1742696232207557,0.27064835364099,-0.3667563884844644,1.35265460164356,0.6432230020040289,0.2107881293060861,-1.3811694881881564,0.1942423973008432,0.6128285578026178,0.0671562348509817,0.7199811941944233,-0.1745388564932096,2.562949568599374,-3.3092164991066526,1.3172599764852169,-0.1467375125007474,-2.780497234180773,0.6815639159585759,0.3430943093913559,1.06506837858616,1.4577717275537798,-1.1384841198055384,-0.62816051724522,-0.2888609241794431,-0.144325481861264,-0.1838242940299002,1.1588996661470967,0
-1.996801858685086,-0.4990644395842666,-0.1099722144904387,1.187383077819584,-0.6083554011714571,-0.008813644250653,0.9372446758067914,0.1920791712123401,0.3208426897234688,-1.2646643664939088,-0.0497128770818849,-0.2225237425282139,0.1799014036615684,0.5094829098637461,-0.3026381052505562,-0.6912957388696443,-1.2141645720631236,-0.8121759138406958,2.3457320374365604,-1.5151123342783197,-0.2704280323638742,-0.1490933175535445,0.0072991929728171,-0.3054646442831059,-1.9414461322591552,1.2424871827091877,-0.4606935423452802,0.1540388303565272,0.1856874501720237,0.1398859950325238,0
-1.996780797613212,-0.5976060947031323,0.5355386391584868,1.025469608238813,0.2870920283421671,-0.2970364553241021,0.0728725072532552,0.4815170484056895,-0.2287245555050308,0.7479165452080268,0.7009581196399823,-0.8079216690180354,0.5417966552824827,1.3514271008416003,-1.176125160526645,0.19027195333615,-0.5180426871081709,-0.2815451124070083,-0.0474218875155388,0.9881654758474216,0.53034319771092,-0.0125155446110286,1.1017796096412005,-0.2207086226660845,0.232904239527277,-0.3947995822048695,1.0416774289186577,0.5500011294104962,0.6542341711987992,-0.0738129450103543,0
-1.996780797613212,-0.2217032852454468,0.5858126944821641,0.7552938885421091,-0.1168773381888315,0.3043990843319106,-0.0214636663741303,0.3864258733489362,0.2215073704732183,-0.5176449726735091,-0.343705511005813,1.316419020636453,0.3625399867460872,-0.3603415522606362,-0.1442806998830206,0.5646283458093565,0.4584711827603323,-0.0692018758987036,0.0801766220843654,-0.0404849403823918,0.1101069887761956,-0.2871675618454252,-0.7726318344126238,-0.0426419498878156,-0.6136477240118259,-0.4461872113144065,0.2194064498712065,0.636981769024454,0.2455077901865247,-0.3386702371733833,0
-1.9967386754694645,0.6281962110681188,0.088138857827602,0.0290039476689921,0.8524924314612284,0.138019332395805,0.2056023755180405,-0.0056690654001506,0.0696045366199333,0.4258879222480073,-0.0908706011763693,-1.3910704469661077,-0.1539310768017342,-0.7551185821933483,0.1755065021339479,0.0536683619919995,-0.5090436808123682,0.0031457960461164,-0.7326487340384434,-0.0557069777080674,-0.2854865120521694,-0.2311697779596196,-0.3736043085521491,-0.2473972118010523,-1.2883695504810249,1.439641973124823,-0.5339387415557354,0.0827415341301205,0.0140856408814581,-0.3333986505380517,0
-1.996675492253843,-0.3337674603509021,0.863604935496981,0.7110638339201641,-0.3459476050753343,0.6878013864971496,0.3222830905458201,0.91135093444687,-3.2288725660889432,0.5631914670490117,1.1620313562065454,-0.60828348605699,0.2937540589965366,1.7654326033652332,-1.3905680390026562,0.7488202438036307,-0.0884622562998528,-1.4507881773681106,-0.4295999797440042,0.3992846455065743,-0.2038084623642586,2.685197135787639,-1.4014779096435086,0.0918794958924097,-1.0731435052206315,-0.7962753894259204,-0.1074235314944551,-3.054213345608569,-3.3103669026683846,-0.1903868949234849,0
-1.996675492253843,-0.4621112618578169,0.1762870838152736,-0.0760965801805712,-0.1899047739891355,1.937370922859382,2.7951637520187687,0.3000374014425342,0.7225624001673017,-0.3564169375898683,-0.3799587981822439,-0.6923585298615517,-0.1103252104148938,-0.2881745762680134,0.0778218853767743,-0.3605079951757836,-0.2417769727978078,-0.5933942631226578,0.1400203581409505,0.7015103046567344,0.0682463142049684,-0.1009168261503137,-0.3699908976504478,-0.3277704365964802,1.6699715855302166,0.7164680908943245,-0.7972307468594672,0.0252293033878715,0.4324565933180789,0.018879119994228,0
-1.9966333701100956,-0.176681155064109,0.6824121512822385,0.6911697281100208,-0.1550161457805368,0.3613152735954462,-0.1844105442199105,0.5292846537461144,0.0597030650129216,-0.6710519925432825,-0.3394677420366278,0.998718343280916,0.8415877548625682,1.0108619173451383,-0.4660458764753066,0.1630534094968627,0.8450213672697678,-0.6423101891383332,0.567441702811739,0.5557535576356097,0.2643231214343842,-0.3405727146905903,-0.8746647223361714,-0.1939907112456356,-0.6361423831613586,-0.1333424260447739,0.1951021363802749,0.6177144248557765,0.251590820997706,-0.3386303009109944,0
-1.9966123090382215,0.7408161233827454,-0.7118503828078304,0.6046657756689289,-0.9706677153196368,-1.4329719236869731,-0.4715063692813348,-1.160772756605393,0.0418220111192127,-1.5689886074090935,1.5125339285039228,1.1774031391163744,-0.674317286454076,-0.5169139194773594,-0.1000798366225006,0.2512728997034738,0.0352588276794556,0.3005849266437861,1.0184535898034432,-0.2718310420818411,-0.5031457938611971,-0.0123376206328266,0.4332479330659224,0.0441589398652869,0.8260847209288212,0.4827137029581274,-0.2689074420544288,0.1038219760469389,0.047880194194559,-0.3221765608067773,0
-1.9966123090382215,0.1945876008808425,0.3766588882805284,-0.5805825311057389,-0.0643851703710172,2.1225449497549325,2.4912503133351307,0.3817452054055661,0.4572330321503731,-0.5087204198515973,0.2891067708645783,-0.2545525163916059,-0.3271713889871344,-0.0910664650665776,0.3807760389724313,1.0141752262692332,-0.1495360004773003,-0.9615946291008696,0.4280875031645595,0.8703565331184479,0.1633859698721879,0.0694760559078734,0.3290826124000639,0.0143204738920337,1.6453993225043653,-1.4717073901987776,-1.021378695976938,0.1028682539493,-0.1673181274856172,-0.3134305193436134,0
-1.9966123090382215,0.6386381363364241,-0.7393587219978497,0.2534117374675272,-0.8711274758859278,-1.080058614896941,-0.564663058600855,-0.5630261571164416,-0.1922160411196911,-1.9100250320034176,1.2311067181763156,0.2232849461683347,-0.2432631489249151,1.210347281832666,-0.3338357140605563,0.792041175749582,-0.9348507169404626,1.037104135434826,-1.014244150759995,-0.8396208180995571,-0.1336953311890601,-0.3197072237933486,-0.6669944707352479,0.135432654892251,0.648282797962402,0.3095950403000231,-0.7367242817836429,0.0622942314270758,0.1276568725634597,0.1318987425547485,0
-1.996591247966348,0.5459158321427251,0.1772374287449429,0.548161316040245,1.9201825894026,-0.1308822152188349,0.2542803787450042,-0.0802481261239419,0.0990932999222774,-0.2003544133805861,0.428900795145901,-0.7596394847799626,0.3258378717165108,-0.0117329071089238,-0.1877073881024414,-0.7176880999150546,-0.2301572435996864,0.1469844468040243,-1.1727244441006677,-1.2081134257753352,-0.1992049555654023,-0.0504275875029791,0.1027223983589987,-0.1148075310773952,0.1725976253981868,1.0523344187137618,0.2156296258143267,0.0498505787798951,0.0632449797207446,-0.2435021239006906,0
-1.996570186894474,-1.4362111402982336,-0.1965360956959866,1.0871343481708091,1.2519178222357263,-0.1005195484930844,0.6071918361926986,-0.3459520407093358,-1.6167670791171134,0.6912967962829859,1.070718932816489,0.8288392048540012,0.7979094485973324,0.3715434573331543,-0.7721246244514081,0.4434980992220775,-0.3481989830536858,-0.18520806511508,0.927600314372236,2.731982770920491,-2.054992715652137,1.5914087101777885,0.3066693016366634,1.6360204270209555,0.0464023368006897,-0.4460960933550658,-0.4889651198948647,-0.4208298470484359,-0.0935930267904286,-0.1185016226235071,0
-1.996570186894474,-0.3892840619419369,0.212315635963774,1.36258902160985,-1.0364136198843552,-0.8425681258422529,-0.057593448628844,-0.4971907929560459,0.0037809491125083,-0.3966905818453849,0.6959938148164121,-0.7795897214302548,-0.7738142879781683,1.0518327244335848,-1.1203958958856783,1.208788133446018,1.898776972598085,-0.3316719270570187,-0.5033691913303285,0.5321020246509298,0.3419084949812555,0.6906892655472822,1.8682865628484264,-0.4116897938670589,-0.1078189418931445,-0.0746172661463297,-0.1809678162857222,-0.4618159941038268,0.3927942815160438,-0.2894687619102875,0
-1.996570186894474,0.5632882412275975,-0.0219599548191523,0.8389582894706216,0.913643515340571,-0.5358181465313546,0.2171353091731316,-0.4788432047629506,0.1613449702125505,0.7155963974594935,-0.2476152041538705,-0.4422351220765848,0.9424431874667966,0.7110279336117122,-0.4924312124882685,0.3864185250047711,-0.2836192592296938,-0.0111364672746784,-0.7134519416766469,-0.707442273365045,-0.1481816732904761,-0.0334868659581811,0.2705364707607369,0.0218108954804263,0.1709705120090396,0.6993790501132021,-0.7932960401685919,0.230063737376,0.1112814287943547,-0.3014496406269504,0
-1.9965491258226,-0.227318818832088,0.5605762638020456,0.6117785807943188,-0.5121356307276675,0.663650888810868,-0.0951461645270984,0.5749473956757436,0.0753289775961669,-0.6058246273266692,-0.6842580654957605,0.3179446541455595,0.2793953197008881,0.253178442090134,-0.3068101898126262,-0.2028250362705861,1.3071059941981238,-1.1025198686464686,0.8108118488697902,0.0315975513112146,-0.0613110479654603,-0.2685772310745252,-0.9283330656659222,-0.2518123505434524,-1.4672439250347171,-0.6565005696176108,-0.1020142233735326,0.1969190393714621,0.3977625765043124,-0.349772518117491,0
